287;143100
288;143600
289;144100
29;14100
290;144600
291;145100
292;145600
293;146100
294;146600
295;147100
296;147600
297;148100
298;148600
299;149100
3;1100
30;14600
300;149600
301;150100
302;150600
303;151100
304;151600
305;152100
306;152600
307;153100
308;153600
309;154100
31;15100
310;154600
311;155100
312;155600
313;156100
314;156600
315;157100
316;157600
317;158100
318;158600
319;159100
32;15600
320;159600
321;160100
322;160600
323;161100
324;161600
325;162100
326;162600
177;88100
327;163100
328;163600
329;164100
33;16100
330;164600
331;165100
332;165600
333;166100
334;166600
335;167100
336;167600
337;168100
338;168600
339;169100
34;16600
340;169600
341;170100
342;170600
343;171100
344;171600
345;172100
346;172600
347;173100
348;173600
349;174100
35;17100
350;174600
351;175100
352;175600
353;176100
354;176600
355;177100
356;177600
357;178100
358;178600
359;179100
36;17600
360;179600
361;180100
362;180600
363;181100
364;181600
365;182100
366;182600
367;183100
368;183600
369;184100
37;18100
370;184600
371;185100
372;185600
373;186100
374;186600
375;187100
376;187600
377;188100
378;188600
379;189100
38;18600
380;189600
381;190100
382;190600
383;191100
384;191600
385;192100
386;192600
387;193100
388;193600
389;194100
39;19100
390;194600
391;195100
392;195600
393;196100
394;196600
395;197100
396;197600
397;198100
398;198600
399;199100
4;1600
40;19600
400;199600
401;200100
402;200600
403;201100
404;201600
405;202100
406;202600
407;203100
408;203600
409;204100
41;20100
410;204600
411;205100
412;205600
413;206100
414;206600
415;207100
416;207600
417;208100
418;208600
419;209100
42;20600
420;209600
421;210100
422;210600
423;211100
424;211600
425;212100
426;212600
427;213100
428;213600
429;214100
43;21100
430;214600
431;215100
432;215600
433;216100
434;216600
435;217100
436;217600
437;218100
438;218600
439;219100
44;21600
440;219600
441;220100
442;220600
443;221100
444;221600
445;222100
446;222600
447;223100
448;223600
449;224100
45;22100
450;224600
451;225100
452;225600
453;226100
454;226600
455;227100
456;227600
457;228100
458;228600
459;229100
46;22600
460;229600
461;230100
462;230600
463;231100
464;231600
465;232100
466;232600
467;233100
468;233600
469;234100
47;23100
470;234600
471;235100
472;235600
473;236100
474;236600
475;237100
476;237600
477;238100
479;239100
478;238600
48;23600
480;239600
481;240100
482;240600
483;241100
484;241600
485;242100
486;242600
487;243100
488;243600
489;244100
49;24100
490;244600
491;245100
492;245600
493;246100
494;246600
495;247100
496;247600
497;248100
498;248600
499;249100
5;2100
50;24600
500;249600
501;250100
502;250600
503;251100
504;251600
505;252100
506;252600
507;253100
508;253600
509;254100
51;25100
510;254600
511;255100
512;255600
513;256100
514;256600
515;257100
516;257600
517;258100
518;258600
519;259100
52;25600
520;259600
522;260600
523;261100
524;261600
525;262100
521;260100
526;262600
527;263100
528;263600
529;264100
53;26100
530;264600
531;265100
532;265600
533;266100
534;266600
535;267100
536;267600
537;268100
538;268600
539;269100
54;26600
540;269600
541;270100
542;270600
543;271100
544;271600
545;272100
546;272600
547;273100
548;273600
549;274100
55;27100
550;274600
551;275100
552;275600
553;276100
554;276600
555;277100
556;277600
557;278100
558;278600
107;53100
106;52600
559;279100
56;27600
560;279600
561;280100
562;280600
563;281100
564;281600
565;282100
566;282600
567;283100
568;283600
569;284100
57;28100
570;284600
571;285100
572;285600
573;286100
574;286600
575;287100
576;287600
577;288100
578;288600
579;289100
58;28600
580;289600
581;290100
582;290600
583;291100
584;291600
585;292100
586;292600
587;293100
588;293600
589;294100
59;29100
590;294600
591;295100
592;295600
593;296100
594;296600
595;297100
596;297600
597;298100
598;298600
599;299100
6;2600
60;29600
600;299600
601;300100
602;300600
603;301100
604;301600
605;302100
606;302600
607;303100
608;303600
609;304100
61;30100
610;304600
611;305100
612;305600
613;306100
614;306600
615;307100
616;307600
617;308100
618;308600
619;309100
62;30600
620;309600
621;310100
622;310600
623;311100
624;311600
625;312100
626;312600
627;313100
628;313600
629;314100
63;31100
630;314600
631;315100
632;315600
633;316100
634;316600
635;317100
636;317600
637;318100
638;318600
639;319100
64;31600
640;319600
641;320100
642;320600
643;321100
644;321600
645;322100
646;322600
647;323100
648;323600
649;324100
65;32100
650;324600
651;325100
652;325600
653;326100
654;326600
655;327100
656;327600
657;328100
658;328600
659;329100
66;32600
660;329600
661;330100
662;330600
663;331100
664;331600
665;332100
666;332600
667;333100
668;333600
669;334100
67;33100
670;334600
671;335100
672;335600
673;336100
674;336600
675;337100
676;337600
677;338100
678;338600
679;339100
68;33600
680;339600
681;340100
682;340600
683;341100
684;341600
685;342100
686;342600
687;343100
688;343600
689;344100
69;34100
690;344600
691;345100
692;345600
693;346100
694;346600
695;347100
696;347600
697;348100
698;348600
699;349100
7;3100
70;34600
700;349600
701;350100
702;350600
703;351100
704;351600
705;352100
706;352600
707;353100
708;353600
709;354100
71;35100
710;354600
711;355100
712;355600
713;356100
714;356600
715;357100
716;357600
717;358100
718;358600
719;359100
72;35600
720;359600
721;360100
722;360600
723;361100
724;361600
725;362100
726;362600
727;363100
728;363600
729;364100
73;36100
730;364600
731;365100
732;365600
733;366100
734;366600
735;367100
736;367600
737;368100
738;368600
739;369100
74;36600
740;369600
741;370100
742;370600
743;371100
744;371600
745;372100
746;372600
747;373100
748;373600
749;374100
75;37100
750;374600
751;375100
752;375600
753;376100
754;376600
755;377100
756;377600
757;378100
758;378600
759;379100
76;37600
760;379600
761;380100
762;380600
763;381100
764;381600
765;382100
766;382600
767;383100
768;383600
769;384100
77;38100
770;384600
771;385100
772;385600
773;386100
774;386600
775;387100
776;387600
777;388100
778;388600
779;389100
78;38600
780;389600
781;390100
782;390600
783;391100
784;391600
785;392100
786;392600
787;393100
788;393600
789;394100
79;39100
790;394600
791;395100
792;395600
793;396100
794;396600
795;397100
796;397600
797;398100
798;398600
799;399100
8;3600
80;39600
800;399600
801;400100
802;400600
803;401100
804;401600
805;402100
806;402600
807;403100
808;403600
809;404100
81;40100
810;404600
811;405100
812;405600
813;406100
814;406600
815;407100
816;407600
817;408100
818;408600
819;409100
82;40600
820;409600
821;410100
822;410600
823;411100
824;411600
825;412100
826;412600
827;413100
828;413600
829;414100
83;41100
830;414600
831;415100
832;415600
833;416100
834;416600
835;417100
836;417600
837;418100
838;418600
839;419100
84;41600
840;419600
841;420100
842;420600
843;421100
844;421600
845;422100
846;422600
847;423100
848;423600
849;424100
85;42100
850;424600
851;425100
852;425600
853;426100
854;426600
855;427100
856;427600
857;428100
858;428600
859;429100
86;42600
860;429600
861;430100
105;52100
862;430600
865;432100
866;432600
867;433100
868;433600
869;434100
87;43100
870;434600
871;435100
872;435600
873;436100
874;436600
875;437100
876;437600
877;438100
878;438600
879;439100
88;43600
880;439600
881;440100
882;440600
883;441100
884;441600
885;442100
886;442600
887;443100
888;443600
889;444100
89;44100
890;444600
891;445100
892;445600
893;446100
894;446600
895;447100
896;447600
897;448100
898;448600
899;449100
9;4100
90;44600
900;449600
901;450100
902;450600
903;451100
904;451600
905;452100
906;452600
907;453100
908;453600
909;454100
91;45100
910;454600
911;455100
912;455600
913;456100
914;456600
915;457100
916;457600
917;458100
918;458600
919;459100
92;45600
920;459600
921;460100
922;460600
923;461100
924;461600
925;462100
926;462600
927;463100
928;463600
929;464100
93;46100
930;464600
931;465100
932;465600
933;466100
934;466600
935;467100
936;467600
937;468100
938;468600
939;469100
94;46600
940;469600
941;470100
942;470600
943;471100
944;471600
945;472100
946;472600
947;473100
948;473600
949;474100
95;47100
950;474600
951;475100
952;475600
953;476100
954;476600
955;477100
956;477600
957;478100
958;478600
959;479100
96;47600
960;479600
961;480100
962;480600
963;481100
964;481600
965;482100
966;482600
967;483100
968;483600
969;484100
97;48100
970;484600
971;485100
972;485600
973;486100
974;486600
975;487100
976;487600
977;488100
978;488600
979;489100
98;48600
980;489600
981;490100
982;490600
983;491100
984;491600
985;492100
986;492600
987;493100
988;493600
989;494100
99;49100
990;494600
991;495100
992;495600
993;496100
994;496600
995;497100
996;497600
997;498100
998;498600
999;499100
864;431600
863;431100
104;51600
103;51100
101;50100
